"date","time","price_act"
"20230426","1030","18.63"
"20230426","1100","18.63"
"20230426","1130","18.63"
"20230426","1200","14.73"
"20230426","1230","14.73"
"20230426","1300","15.9"
"20230426","1330","15.67"
"20230426","1400","15.92"
"20230426","1430","15.95"
"20230426","1500","14.7"
"20230426","1530","17.14"
"20230426","1600","15.94"
"20230426","1630","18.63"
"20230426","1700","16"
"20230426","1730","18.63"
"20230426","1800","17.03"
"20230426","1830","18.35"
"20230426","1900","17"
"20230426","1930","16.49"
"20230426","2000","15.69"
"20230426","2030","14.76"
"20230426","2100","14.2"
"20230426","2130","14.03"
"20230426","2200","14.18"
"20230426","2230","13.71"
"20230426","2300","13.5"
"20230426","2330","11.72"
"20230427","0000","10.56"
"20230427","0030","10.1"
"20230427","0100","10.07"
"20230427","0130","10.05"
"20230427","0200","10.1"
"20230427","0230","10"
"20230427","0300","10.15"
"20230427","0330","10.22"
"20230427","0400","10.19"
"20230427","0430","10.34"
"20230427","0500","10.4"
"20230427","0530","10.25"
"20230427","0600","10.15"
"20230427","0630","9.63"
"20230427","0700","5.02"
"20230427","0730","1"
"20230427","0800","0.01"
"20230427","0830","0.01"
"20230427","0900","0.02"
"20230427","0930","0.01"
"20230427","1000","0.01"
"20230427","1030","0.01"
"20230427","1100","0.01"
"20230427","1130","0.01"
"20230427","1200","0.01"
"20230427","1230","0.01"
"20230427","1300","0.01"
"20230427","1330","0.01"
"20230427","1400","1"
"20230427","1430","3"
"20230427","1500","5"
"20230427","1530","9.71"
"20230427","1600","10.24"
"20230427","1630","10.75"
"20230427","1700","13.32"
"20230427","1730","14.4"
"20230427","1800","14.7"
"20230427","1830","16.79"
"20230427","1900","16.65"
"20230427","1930","14.7"
"20230427","2000","14.5"
"20230427","2030","14.44"
"20230427","2100","14.02"
"20230427","2130","13.71"
"20230427","2200","13.46"
"20230427","2230","11.61"
"20230427","2300","12.1"
"20230427","2330","12.49"
"20230428","0000","12.9"
"20230428","0030","12.91"
"20230428","0100","12.53"
"20230428","0130","12.99"
"20230428","0200","13.59"
"20230428","0230","13.87"
"20230428","0300","13.72"
"20230428","0330","13.88"
"20230428","0400","13.87"
"20230428","0430","13.88"
"20230428","0500","13.88"
"20230428","0530","13.25"
"20230428","0600","10.99"
"20230428","0630","11.42"
"20230428","0700","12.91"
"20230428","0730","10.44"
"20230428","0800","10"
"20230428","0830","8.27"
"20230428","0900","5"
"20230428","0930","1.01"
"20230428","1000","1"
"20230428","1030","1"
"20230428","1100","0.02"
"20230428","1130","0.13"
"20230428","1200","0.01"
"20230428","1230","0.01"
"20230428","1300","3"
"20230428","1330","6.01"
"20230428","1400","10.26"
"20230428","1430","13.29"
"20230428","1500","13.88"
"20230428","1530","14.65"
"20230428","1600","14.54"
"20230428","1630","15.28"
"20230428","1700","15.53"
"20230428","1730","16.43"
"20230428","1800","16.43"
"20230428","1830","17.1"
"20230428","1900","16.58"
"20230428","1930","15.56"
"20230428","2000","16.43"
"20230428","2030","15.44"
"20230428","2100","14.71"
"20230428","2130","15.51"
"20230428","2200","14.49"
"20230428","2230","14.49"
"20230428","2300","14.66"
"20230428","2330","14.03"
"20230429","0000","14.49"
"20230429","0030","13"
"20230429","0100","11.33"
"20230429","0130","11.26"
"20230429","0200","13.26"
"20230429","0230","13.45"
"20230429","0300","13.97"
"20230429","0330","13.97"
"20230429","0400","13.97"
"20230429","0430","13.99"
"20230429","0500","14.39"
"20230429","0530","13.92"
"20230429","0600","11.97"
"20230429","0630","10"
"20230429","0700","10.79"
"20230429","0730","11.06"
"20230429","0800","10.24"
"20230429","0830","9.6"
"20230429","0900","9.6"
"20230429","0930","9.37"
"20230429","1000","1"
"20230429","1030","0.5"
"20230429","1100","0.01"
"20230429","1130","0.01"
"20230429","1200","0.01"
"20230429","1230","0.01"
"20230429","1300","1"
"20230429","1330","3"
"20230429","1400","9.6"
"20230429","1430","11.89"
"20230429","1500","14.08"
"20230429","1530","14.69"
"20230429","1600","10.5"
"20230429","1630","14.91"
"20230429","1700","16.51"
"20230429","1730","18.56"
"20230429","1800","16.51"
"20230429","1830","20.5"
"20230429","1900","19.28"
"20230429","1930","16.51"
"20230429","2000","15.94"
"20230429","2030","15.56"
"20230429","2100","16"
"20230429","2130","14.87"
"20230429","2200","14.59"
"20230429","2230","14.03"
"20230429","2300","13.97"
"20230429","2330","13.96"
"20230430","0000","14.83"
"20230430","0030","13.82"
"20230430","0100","11.61"
"20230430","0130","11.47"
"20230430","0200","12.4"
"20230430","0230","13.22"
"20230430","0300","13.62"
"20230430","0330","12.4"
"20230430","0400","13"
"20230430","0430","12.4"
"20230430","0500","13.26"
"20230430","0530","13.22"
"20230430","0600","12.92"
"20230430","0630","11.61"
"20230430","0700","12"
"20230430","0730","13.32"
"20230430","0800","14.87"
"20230430","0830","15.2"
"20230430","0900","15"
"20230430","0930","14.7"
"20230430","1000","13.67"
"20230430","1030","14.67"
"20230430","1100","10.21"
"20230430","1130","10"
"20230430","1200","9.94"
"20230430","1230","10.05"
"20230430","1300","8.5"
"20230430","1330","5.51"
"20230430","1400","8.5"
"20230430","1430","8.5"
"20230430","1500","5.5"
"20230430","1530","10.21"
"20230430","1600","10.8"
"20230430","1630","14.7"
"20230430","1700","14.89"
"20230430","1730","15.16"
"20230430","1800","16.08"
"20230430","1830","15.62"
"20230430","1900","15.1"
"20230430","1930","15.28"
"20230430","2000","14.87"
"20230430","2030","14.99"
"20230430","2100","14.79"
"20230430","2130","14.56"
"20230430","2200","13.97"
"20230430","2230","13.95"
"20230430","2300","12.77"
"20230430","2330","11.97"
"20230501","0000","13.64"
"20230501","0030","13.24"
"20230501","0100","11.19"
"20230501","0130","11.89"
"20230501","0200","13.3"
"20230501","0230","13.88"
"20230501","0300","13.88"
"20230501","0330","13.88"
"20230501","0400","13.88"
"20230501","0430","13.88"
"20230501","0500","13.88"
"20230501","0530","13.62"
"20230501","0600","10.6"
"20230501","0630","10.05"
"20230501","0700","4.65"
"20230501","0730","0.01"
"20230501","0800","0.01"
"20230501","0830","0.01"
"20230501","0900","0.01"
"20230501","0930","0.01"
"20230501","1000","0.01"
"20230501","1030","0.01"
"20230501","1100","0.01"
"20230501","1130","0.01"
"20230501","1200","0.01"
"20230501","1230","0.01"
"20230501","1300","0.01"
"20230501","1330","0.01"
"20230501","1400","0.01"
"20230501","1430","0.01"
"20230501","1500","1"
"20230501","1530","7.31"
"20230501","1600","13.36"
"20230501","1630","13.88"
"20230501","1700","13.03"
"20230501","1730","13.88"
"20230501","1800","15.61"
"20230501","1830","17.53"
"20230501","1900","17.47"
"20230501","1930","16"
"20230501","2000","14.76"
"20230501","2030","14.49"
"20230501","2100","13.88"
"20230501","2130","13.96"
"20230501","2200","13.96"
"20230501","2230","13.88"
"20230501","2300","13.88"
"20230501","2330","13.44"
"20230502","0000","13.18"
"20230502","0030","13.18"
"20230502","0100","13.18"
"20230502","0130","13.18"
"20230502","0200","13.18"
"20230502","0230","13.18"
"20230502","0300","13.18"
"20230502","0330","13.18"
"20230502","0400","13.18"
"20230502","0430","13.18"
"20230502","0500","13.18"
"20230502","0530","13.18"
"20230502","0600","13.18"
"20230502","0630","10.79"
"20230502","0700","10.11"
"20230502","0730","9.58"
"20230502","0800","4.65"
"20230502","0830","0.01"
"20230502","0900","0.01"
"20230502","0930","0.01"
"20230502","1000","0.01"
"20230502","1030","0.01"
"20230502","1100","0.01"
"20230502","1130","0.01"
"20230502","1200","0.01"
"20230502","1230","0.01"
"20230502","1300","0.01"
"20230502","1330","0.01"
"20230502","1400","0.01"
"20230502","1430","0.01"
"20230502","1500","0.02"
"20230502","1530","5"
"20230502","1600","10.18"
"20230502","1630","13.79"
"20230502","1700","13.94"
"20230502","1730","13.93"
"20230502","1800","14.47"
"20230502","1830","15.53"
"20230502","1900","16.05"
"20230502","1930","15.17"
"20230502","2000","15.02"
"20230502","2030","14.59"
"20230502","2100","14.42"
"20230502","2130","14.29"
"20230502","2200","14.59"
"20230502","2230","14.39"
"20230502","2300","14.51"
"20230502","2330","13.96"
"20230503","0000","13.52"
"20230503","0030","13.52"
"20230503","0100","13.52"
"20230503","0130","13.52"
"20230503","0200","13.52"
"20230503","0230","13.52"
"20230503","0300","13.52"
"20230503","0330","13.52"
"20230503","0400","13.52"
"20230503","0430","13.52"
"20230503","0500","13.52"
"20230503","0530","13.52"
"20230503","0600","10.68"
"20230503","0630","9.83"
"20230503","0700","1.5"
"20230503","0730","0.03"
"20230503","0800","0.01"
"20230503","0830","0.01"
"20230503","0900","0.01"
"20230503","0930","0.01"
"20230503","1000","0.01"
"20230503","1030","0.01"
"20230503","1100","0.01"
"20230503","1130","0.01"
"20230503","1200","0.01"
"20230503","1230","0.01"
"20230503","1300","0.01"
"20230503","1330","0.01"
"20230503","1400","0.01"
"20230503","1430","0.01"
"20230503","1500","1"
"20230503","1530","9.2"
"20230503","1600","10.18"
"20230503","1630","13.52"
"20230503","1700","13.93"
"20230503","1730","14.35"
"20230503","1800","14.44"
"20230503","1830","15.72"
"20230503","1900","15.6"
"20230503","1930","14.99"
"20230503","2000","14.51"
"20230503","2030","14.51"
"20230503","2100","14.49"
"20230503","2130","14.14"
"20230503","2200","13.97"
"20230503","2230","13.83"
"20230503","2300","14.08"
"20230503","2330","12.39"
"20230504","0000","13.83"
"20230504","0030","12.39"
"20230504","0100","11.97"
"20230504","0130","11.02"
"20230504","0200","12.41"
"20230504","0230","14"
"20230504","0300","14.39"
"20230504","0330","14.53"
"20230504","0400","14.56"
"20230504","0430","14.59"
"20230504","0500","14.52"
"20230504","0530","13.97"
"20230504","0600","10.29"
"20230504","0630","0.51"
"20230504","0700","0.01"
"20230504","0730","0.01"
"20230504","0800","0.01"
"20230504","0830","0.01"
"20230504","0900","0.01"
"20230504","0930","0.01"
"20230504","1000","0.01"
"20230504","1030","0.01"
"20230504","1100","0.01"
"20230504","1130","0.01"
"20230504","1200","0.01"
"20230504","1230","0.01"
"20230504","1300","0.01"
"20230504","1330","0.01"
"20230504","1400","0.01"
"20230504","1430","0.01"
"20230504","1500","0.1"
"20230504","1530","5.03"
"20230504","1600","10"
"20230504","1630","13.7"
"20230504","1700","14.28"
"20230504","1730","14.57"
"20230504","1800","14.59"
"20230504","1830","16.72"
"20230504","1900","16.29"
"20230504","1930","15.14"
"20230504","2000","14.87"
"20230504","2030","14.73"
"20230504","2100","14.47"
"20230504","2130","14.29"
"20230504","2200","13.97"
"20230504","2230","13.53"
"20230504","2300","14.15"
"20230504","2330","13.78"
"20230505","0000","13.3"
"20230505","0030","12.44"
"20230505","0100","10.92"
"20230505","0130","10.98"
"20230505","0200","13.26"
"20230505","0230","13.96"
"20230505","0300","14.12"
"20230505","0330","14.12"
"20230505","0400","14.12"
"20230505","0430","14.12"
"20230505","0500","14.12"
"20230505","0530","14.12"
"20230505","0600","10.68"
"20230505","0630","9.95"
"20230505","0700","0.5"
"20230505","0730","0.01"
"20230505","0800","0.01"
"20230505","0830","0.01"
"20230505","0900","0.01"
"20230505","0930","0.01"
"20230505","1000","0.01"
"20230505","1030","0.01"
"20230505","1100","0.01"
"20230505","1130","0.01"
"20230505","1200","0.01"
"20230505","1230","0.01"
"20230505","1300","0.01"
"20230505","1330","0.01"
"20230505","1400","0.02"
"20230505","1430","5.02"
"20230505","1500","9.87"
"20230505","1530","10.24"
"20230505","1600","11.45"
"20230505","1630","14.27"
"20230505","1700","14.31"
"20230505","1730","14.45"
"20230505","1800","14.76"
"20230505","1830","17.34"
"20230505","1900","18"
"20230505","1930","16.02"
"20230505","2000","14.78"
"20230505","2030","14.55"
"20230505","2100","14.83"
"20230505","2130","14.39"
"20230505","2200","14.52"
"20230505","2230","14.08"
"20230505","2300","14.33"
"20230505","2330","13.84"
"20230506","0000","13.32"
"20230506","0030","12.83"
"20230506","0100","12.47"
"20230506","0130","11.72"
"20230506","0200","12.43"
"20230506","0230","10.58"
"20230506","0300","11.72"
"20230506","0330","12.81"
"20230506","0400","12.83"
"20230506","0430","12.83"
"20230506","0500","11.02"
"20230506","0530","10.62"
"20230506","0600","10"
"20230506","0630","9.9"
"20230506","0700","10.11"
"20230506","0730","10"
"20230506","0800","11.32"
"20230506","0830","12.96"
"20230506","0900","10.74"
"20230506","0930","10.35"
"20230506","1000","10.7"
"20230506","1030","10.7"
"20230506","1100","10.7"
"20230506","1130","10.7"
"20230506","1200","12.96"
"20230506","1230","12.97"
"20230506","1300","13.43"
"20230506","1330","13.56"
"20230506","1400","14.67"
"20230506","1430","14.67"
"20230506","1500","14.67"
"20230506","1530","14.67"
"20230506","1600","14.67"
"20230506","1630","15.38"
"20230506","1700","14.93"
"20230506","1730","15"
"20230506","1800","15"
"20230506","1830","15.76"
"20230506","1900","15.49"
"20230506","1930","15"
"20230506","2000","15"
"20230506","2030","14.67"
"20230506","2100","14.43"
"20230506","2130","13.71"
"20230506","2200","13.81"
"20230506","2230","13.68"
"20230506","2300","13.66"
"20230506","2330","13.36"
"20230507","0000","12.83"
"20230507","0030","12.72"
"20230507","0100","10"
"20230507","0130","10.23"
"20230507","0200","10.88"
"20230507","0230","10.87"
"20230507","0300","10.86"
"20230507","0330","12.6"
"20230507","0400","12.75"
"20230507","0430","12.96"
"20230507","0500","12.97"
"20230507","0530","10.91"
"20230507","0600","10.14"
"20230507","0630","10"
"20230507","0700","12.39"
"20230507","0730","12.41"
"20230507","0800","13.2"
"20230507","0830","13.32"
"20230507","0900","13.37"
"20230507","0930","13.59"
"20230507","1000","13.51"
"20230507","1030","13.56"
"20230507","1100","13.44"
"20230507","1130","13.65"
"20230507","1200","13.74"
"20230507","1230","13.68"
"20230507","1300","13.62"
"20230507","1330","13.84"
"20230507","1400","13.84"
"20230507","1430","13.84"
"20230507","1500","13.84"
"20230507","1530","13.84"
"20230507","1600","13.84"
"20230507","1630","14.41"
"20230507","1700","13.92"
"20230507","1730","15"
"20230507","1800","15.37"
"20230507","1830","15.46"
"20230507","1900","15.46"
"20230507","1930","13.92"
"20230507","2000","13.84"
"20230507","2030","13.92"
"20230507","2100","13.84"
"20230507","2130","13.78"
"20230507","2200","14.67"
"20230507","2230","13.76"
"20230507","2300","13.78"
"20230507","2330","13.56"
"20230508","0000","13.47"
"20230508","0030","12.84"
"20230508","0100","12.95"
"20230508","0130","12.96"
"20230508","0200","13.02"
"20230508","0230","13.06"
"20230508","0300","12.25"
"20230508","0330","12.94"
"20230508","0400","12.82"
"20230508","0430","12.94"
"20230508","0500","13.07"
"20230508","0530","13.18"
"20230508","0600","13.62"
"20230508","0630","13.92"
"20230508","0700","13.81"
"20230508","0730","14.64"
"20230508","0800","17.76"
"20230508","0830","18.28"
"20230508","0900","18.28"
"20230508","0930","18.28"
"20230508","1000","17.64"
"20230508","1030","16.87"
"20230508","1100","15.43"
"20230508","1130","14.42"
"20230508","1200","13.17"
"20230508","1230","12.7"
"20230508","1300","13.32"
"20230508","1330","13.33"
"20230508","1400","13.46"
"20230508","1430","13.49"
"20230508","1500","13.74"
"20230508","1530","14.9"
"20230508","1600","17.59"
"20230508","1630","17.56"
"20230508","1700","16.87"
"20230508","1730","18.28"
"20230508","1800","18.28"
"20230508","1830","18.28"
"20230508","1900","18.28"
"20230508","1930","18.28"
"20230508","2000","18.28"
"20230508","2030","17.12"
"20230508","2100","15.41"
"20230508","2130","14.67"
"20230508","2200","14.7"
"20230508","2230","13.8"
"20230508","2300","13.89"
"20230508","2330","13.59"
"20230509","0000","13.37"
"20230509","0030","11.65"
"20230509","0100","10.2"
"20230509","0130","10.1"
"20230509","0200","10.18"
"20230509","0230","10.2"
"20230509","0300","10.59"
"20230509","0330","10.99"
"20230509","0400","11.23"
"20230509","0430","12.4"
"20230509","0500","12.82"
"20230509","0530","10.18"
"20230509","0600","10"
"20230509","0630","9.46"
"20230509","0700","9.83"
"20230509","0730","9.5"
"20230509","0800","9.65"
"20230509","0830","9.87"
"20230509","0900","9.83"
"20230509","0930","9.65"
"20230509","1000","9.12"
"20230509","1030","8.88"
"20230509","1100","8.79"
"20230509","1130","8.59"
"20230509","1200","0.02"
"20230509","1230","0.02"
"20230509","1300","8.61"
"20230509","1330","9.41"
"20230509","1400","9.65"
"20230509","1430","9.71"
"20230509","1500","9.78"
"20230509","1530","12.67"
"20230509","1600","13.06"
"20230509","1630","13.59"
"20230509","1700","15.4"
"20230509","1730","15.4"
"20230509","1800","15.83"
"20230509","1830","16.39"
"20230509","1900","16.39"
"20230509","1930","15.4"
"20230509","2000","15.6"
"20230509","2030","15.4"
"20230509","2100","15.02"
"20230509","2130","14.77"
"20230509","2200","13.92"
"20230509","2230","13.71"
"20230509","2300","13.56"
"20230509","2330","13.36"
"20230510","0000","13.74"
"20230510","0030","13.2"
"20230510","0100","12.75"
"20230510","0130","10.28"
"20230510","0200","12.93"
"20230510","0230","13"
"20230510","0300","13.06"
"20230510","0330","13.42"
"20230510","0400","13.56"
"20230510","0430","13.81"
"20230510","0500","14.69"
"20230510","0530","13.46"
"20230510","0600","10.7"
"20230510","0630","9.86"
"20230510","0700","9.99"
"20230510","0730","9.83"
"20230510","0800","9.64"
"20230510","0830","9.57"
"20230510","0900","9.35"
"20230510","0930","9.21"
"20230510","1000","9.35"
"20230510","1030","9.13"
"20230510","1100","9.24"
"20230510","1130","8.97"
"20230510","1200","8.95"
"20230510","1230","9.15"
"20230510","1300","9.2"
"20230510","1330","9.45"
"20230510","1400","9.39"
"20230510","1430","9.54"
"20230510","1500","9.86"
"20230510","1530","12.96"
"20230510","1600","13.83"
"20230510","1630","16.01"
"20230510","1700","16.13"
"20230510","1730","16.13"
"20230510","1800","16.13"
"20230510","1830","16.13"
"20230510","1900","16.13"
"20230510","1930","16.13"
"20230510","2000","16.13"
"20230510","2030","16.13"
"20230510","2100","16.13"
"20230510","2130","15.08"
"20230510","2200","13.8"
"20230510","2230","13.83"
"20230510","2300","13.67"
"20230510","2330","13.13"
"20230511","0000","13.24"
"20230511","0030","11.33"
"20230511","0100","10.3"
"20230511","0130","10.11"
"20230511","0200","10.17"
"20230511","0230","10.18"
"20230511","0300","11"
"20230511","0330","12.65"
"20230511","0400","13.01"
"20230511","0430","13.09"
"20230511","0500","13.11"
"20230511","0530","10.7"
"20230511","0600","10.14"
"20230511","0630","9.66"
"20230511","0700","9.81"
"20230511","0730","9.7"
"20230511","0800","9.6"
"20230511","0830","9.5"
"20230511","0900","8.92"
"20230511","0930","8.86"
"20230511","1000","8.62"
"20230511","1030","5.01"
"20230511","1100","1"
"20230511","1130","1"
"20230511","1200","0.01"
"20230511","1230","0.01"
"20230511","1300","8"
"20230511","1330","8.91"
"20230511","1400","8.95"
"20230511","1430","9.53"
"20230511","1500","9.9"
"20230511","1530","9.61"
"20230511","1600","12.73"
"20230511","1630","13.35"
"20230511","1700","13.26"
"20230511","1730","13.56"
"20230511","1800","15.45"
"20230511","1830","16.25"
"20230511","1900","15.45"
"20230511","1930","14.57"
"20230511","2000","13.85"
"20230511","2030","13.63"
"20230511","2100","12.98"
"20230511","2130","12.91"
"20230511","2200","13.06"
"20230511","2230","12.3"
"20230511","2300","12.33"
"20230511","2330","10.65"
"20230512","0000","13.75"
"20230512","0030","12.29"
"20230512","0100","10.96"
"20230512","0130","10.59"
"20230512","0200","10.74"
"20230512","0230","10.21"
"20230512","0300","10.73"
"20230512","0330","11.38"
"20230512","0400","12.84"
"20230512","0430","11.24"
"20230512","0500","11.09"
"20230512","0530","10.7"
"20230512","0600","10.26"
"20230512","0630","9.69"
"20230512","0700","10.05"
"20230512","0730","10.01"
"20230512","0800","9.82"
"20230512","0830","9.73"
"20230512","0900","9.35"
"20230512","0930","9"
"20230512","1000","8.88"
"20230512","1030","8.85"
"20230512","1100","8.8"
"20230512","1130","8.8"
"20230512","1200","4.24"
"20230512","1230","4.43"
"20230512","1300","8.98"
"20230512","1330","9.35"
"20230512","1400","9.39"
"20230512","1430","9.6"
"20230512","1500","10.19"
"20230512","1530","12.63"
"20230512","1600","12.53"
"20230512","1630","13.41"
"20230512","1700","13.13"
"20230512","1730","13.54"
"20230512","1800","13.85"
"20230512","1830","14.7"
"20230512","1900","14.7"
"20230512","1930","13.85"
"20230512","2000","13.85"
"20230512","2030","13.85"
"20230512","2100","14.86"
"20230512","2130","14.03"
"20230512","2200","13.89"
"20230512","2230","13.43"
"20230512","2300","13.33"
"20230512","2330","12.27"
"20230513","0000","12.85"
"20230513","0030","11.49"
"20230513","0100","11.36"
"20230513","0130","11.97"
"20230513","0200","11.18"
"20230513","0230","10.78"
"20230513","0300","10.47"
"20230513","0330","10.47"
"20230513","0400","10.27"
"20230513","0430","10.31"
"20230513","0500","10.03"
"20230513","0530","10"
"20230513","0600","10.26"
"20230513","0630","10"
"20230513","0700","10"
"20230513","0730","9.89"
"20230513","0800","9.86"
"20230513","0830","9.74"
"20230513","0900","9.62"
"20230513","0930","9.51"
"20230513","1000","9.58"
"20230513","1030","9.55"
"20230513","1100","9.58"
"20230513","1130","9.53"
"20230513","1200","9.6"
"20230513","1230","9.64"
"20230513","1300","9.51"
"20230513","1330","9.84"
"20230513","1400","9.85"
"20230513","1430","10.11"
"20230513","1500","10.23"
"20230513","1530","12.87"
"20230513","1600","12.91"
"20230513","1630","13.56"
"20230513","1700","13.57"
"20230513","1730","14.03"
"20230513","1800","13.68"
"20230513","1830","14.5"
"20230513","1900","13.75"
"20230513","1930","13.46"
"20230513","2000","13.49"
"20230513","2030","13.43"
"20230513","2100","13.08"
"20230513","2130","12.76"
"20230513","2200","12.67"
"20230513","2230","11.5"
"20230513","2300","10.37"
"20230513","2330","10"
"20230514","0000","12.85"
"20230514","0030","10.74"
"20230514","0100","10.11"
"20230514","0130","10.54"
"20230514","0200","11.42"
"20230514","0230","11.64"
"20230514","0300","10.81"
"20230514","0330","10.55"
"20230514","0400","10"
"20230514","0430","10"
"20230514","0500","11.03"
"20230514","0530","10.26"
"20230514","0600","10.07"
"20230514","0630","9.9"
"20230514","0700","9.9"
"20230514","0730","9.9"
"20230514","0800","9.82"
"20230514","0830","9.81"
"20230514","0900","9.84"
"20230514","0930","9.61"
"20230514","1000","9.64"
"20230514","1030","9.46"
"20230514","1100","9.61"
"20230514","1130","9.75"
"20230514","1200","9.56"
"20230514","1230","9.62"
"20230514","1300","9.86"
"20230514","1330","9.9"
"20230514","1400","9.91"
"20230514","1430","10.17"
"20230514","1500","10.33"
"20230514","1530","13.13"
"20230514","1600","13.41"
"20230514","1630","13.78"
"20230514","1700","15.34"
"20230514","1730","16.44"
"20230514","1800","16.44"
"20230514","1830","16.44"
"20230514","1900","16.44"
"20230514","1930","15.54"
"20230514","2000","15"
"20230514","2030","14.63"
"20230514","2100","13.68"
"20230514","2130","13.53"
"20230514","2200","13.34"
"20230514","2230","12.94"
"20230514","2300","13.23"
"20230514","2330","12.35"
"20230515","0000","13.21"
"20230515","0030","12.4"
"20230515","0100","11.75"
"20230515","0130","11.23"
"20230515","0200","10.33"
"20230515","0230","10.72"
"20230515","0300","10.51"
"20230515","0330","10.76"
"20230515","0400","10.47"
"20230515","0430","10.74"
"20230515","0500","11.23"
"20230515","0530","10.93"
"20230515","0600","11.23"
"20230515","0630","13.01"
"20230515","0700","13.01"
"20230515","0730","13.21"
"20230515","0800","14.54"
"20230515","0830","15.81"
"20230515","0900","16.94"
"20230515","0930","16.94"
"20230515","1000","16.87"
"20230515","1030","16.87"
"20230515","1100","15.64"
"20230515","1130","15"
"20230515","1200","13.67"
"20230515","1230","13.74"
"20230515","1300","15"
"20230515","1330","16.87"
"20230515","1400","16.87"
"20230515","1430","16.94"
"20230515","1500","16.87"
"20230515","1530","16.94"
"20230515","1600","16.94"
"20230515","1630","16.94"
"20230515","1700","16.94"
"20230515","1730","16.94"
"20230515","1800","16.94"
"20230515","1830","16.94"
"20230515","1900","16.94"
"20230515","1930","16.94"
"20230515","2000","16.94"
"20230515","2030","16.87"
"20230515","2100","14.7"
"20230515","2130","13.59"
"20230515","2200","13.44"
"20230515","2230","13.31"
"20230515","2300","13.47"
"20230515","2330","12.82"
"20230516","0000","10.55"
"20230516","0030","10.26"
"20230516","0100","10.2"
"20230516","0130","10.24"
"20230516","0200","10.26"
"20230516","0230","10.2"
"20230516","0300","11.23"
"20230516","0330","10.72"
"20230516","0400","11.23"
"20230516","0430","12.3"
"20230516","0500","12.84"
"20230516","0530","10.42"
"20230516","0600","10.03"
"20230516","0630","9.64"
"20230516","0700","10.98"
"20230516","0730","10.26"
"20230516","0800","10.05"
"20230516","0830","10.2"
"20230516","0900","9.85"
"20230516","0930","9.62"
"20230516","1000","8.96"
"20230516","1030","8.83"
"20230516","1100","8.77"
"20230516","1130","8.49"
"20230516","1200","4.65"
"20230516","1230","5.42"
"20230516","1300","9.35"
"20230516","1330","9.48"
"20230516","1400","9.77"
"20230516","1430","10.15"
"20230516","1500","12.85"
"20230516","1530","13.02"
"20230516","1600","13.33"
"20230516","1630","13.92"
"20230516","1700","13.92"
"20230516","1730","14.32"
"20230516","1800","14.7"
"20230516","1830","15.31"
"20230516","1900","15.31"
"20230516","1930","14.32"
"20230516","2000","14.32"
"20230516","2030","14.32"
"20230516","2100","14.32"
"20230516","2130","14.32"
"20230516","2200","13.67"
"20230516","2230","13.49"
"20230516","2300","12.98"
"20230516","2330","11.23"
"20230517","0000","12.81"
"20230517","0030","12.85"
"20230517","0100","12.85"
"20230517","0130","12.85"
"20230517","0200","12.63"
"20230517","0230","12.73"
"20230517","0300","12.65"
"20230517","0330","12.73"
"20230517","0400","12.3"
"20230517","0430","12.3"
"20230517","0500","11.23"
"20230517","0530","10.21"
"20230517","0600","10.3"
"20230517","0630","10.09"
"20230517","0700","9.93"
"20230517","0730","9.11"
"20230517","0800","4.65"
"20230517","0830","5"
"20230517","0900","2.01"
"20230517","0930","1"
"20230517","1000","0.1"
"20230517","1030","0.02"
"20230517","1100","0.02"
"20230517","1130","0.02"
"20230517","1200","0.1"
"20230517","1230","1"
"20230517","1300","9.6"
"20230517","1330","9.73"
"20230517","1400","10.26"
"20230517","1430","13.08"
"20230517","1500","13.75"
"20230517","1530","17.53"
"20230517","1600","17.53"
"20230517","1630","17.53"
"20230517","1700","17.53"
"20230517","1730","17.53"
"20230517","1800","17.53"
"20230517","1830","17.53"
"20230517","1900","17.53"
"20230517","1930","17.53"
"20230517","2000","17.53"
"20230517","2030","17.53"
"20230517","2100","16.87"
"20230517","2130","16.63"
"20230517","2200","14.18"
"20230517","2230","13.62"
"20230517","2300","13.26"
"20230517","2330","13.08"
"20230518","0000","13.1"
"20230518","0030","12.85"
"20230518","0100","13"
"20230518","0130","12.98"
"20230518","0200","13"
"20230518","0230","13.01"
"20230518","0300","13.08"
"20230518","0330","13.15"
"20230518","0400","12.98"
"20230518","0430","12.98"
"20230518","0500","12.91"
"20230518","0530","12.52"
"20230518","0600","11.23"
"20230518","0630","10.2"
"20230518","0700","10.26"
"20230518","0730","10.21"
"20230518","0800","9.96"
"20230518","0830","9.89"
"20230518","0900","10.14"
"20230518","0930","9.73"
"20230518","1000","9.73"
"20230518","1030","9.74"
"20230518","1100","10.52"
"20230518","1130","10"
"20230518","1200","10"
"20230518","1230","9.91"
"20230518","1300","13.51"
"20230518","1330","16"
"20230518","1400","16.79"
"20230518","1430","16.79"
"20230518","1500","16.79"
"20230518","1530","16.79"
"20230518","1600","16.79"
"20230518","1630","17.46"
"20230518","1700","16.79"
"20230518","1730","16.87"
"20230518","1800","16.79"
"20230518","1830","17.76"
"20230518","1900","16.87"
"20230518","1930","16.79"
"20230518","2000","16.79"
"20230518","2030","16.79"
"20230518","2100","16.79"
"20230518","2130","16.79"
"20230518","2200","14.33"
"20230518","2230","13.92"
"20230518","2300","13.92"
"20230518","2330","13.51"
"20230519","0000","13.5"
"20230519","0030","13.06"
